LINK_ID,F_NODE,T_NODE,LANES,MAX_SPD,LENGTH,MART,CONV,KINDER,SCHOOL,PARKING,TRAVEL,OIL,STATION,CAFE,HOSPITAL,BANK,BROKER,PUBLIC,LOD,PHARMACY,FOOD,CULTURE,Speed_Camera,BUMP,COUNT
1090010700,1090003800,1090014500,2,30,309.8988,0,0.18,0,0,0,0.18,0,0.18,0,0.71,0.18,0.36,0.71,0,0.18,0.18,13.53,0,0,0
1090010800,1090014500,1090003800,2,30,298.8887,0,0,0,0,0,0,0,0.18,0,0.92,0.18,0.18,0.73,0,0,0.37,13.95,0,0,0
1090010901,1090016000,1090003600,4,50,116.2885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0
1090010902,1090016600,1090016000,4,50,83.7954,0,0,0,0,0,0,0,0,0,0.41,0.41,0,0,0,0,0,2.03,0,0,0
1090010903,1090016800,1090016600,4,50,164.1041,0,0.26,0,0,0,0,0,0,0,0.78,0,0.52,0.52,0,0,0.26,1.82,0,0,0
1090010904,1090017400,1090016800,4,50,109.9186,0,0,0,0,0,0,0,0,0,0.69,0,0.34,0,0,0,0,1.37,0,0,0
1090011002,1090003600,1090015900,4,50,124.4327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0
1090011003,1090015900,1090016600,4,50,75.4535,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0
1090011004,1090016600,1090016800,4,50,164.104,0,0,0,0,0,0,0,0,0,0.78,0,0.78,0.26,0,0,0,1.04,0,0,0
1090011005,1090016800,1090017400,4,50,109.9186,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,1.37,0,0,0
1090011101,1090015800,1090013900,1,30,260.0824,0,0.19,0,0,0.58,0.19,0,0,0,0.39,0.19,0,0.39,0,0,0,2.14,0,0,0
1090011102,1090004000,1090015800,1,30,585.8889,0,0.52,0.26,0.52,1.05,0.13,0.13,0,0,0.39,0,0.52,0.52,0,0,0,3.15,0,0,0
1090011201,1090013900,1090015800,1,30,249.8075,0,0.2,0,0,0.4,0,0,0,0,0.2,0,0,0.2,0,0,0,1.2,0,0,0
1090011202,1090015800,1090004000,1,30,585.8749,0,0.52,0.26,0.52,0.92,0.13,0.13,0,0,0.39,0,0.52,0.52,0,0,0,3.15,0,0,0
1090011300,1090004000,1090003800,1,30,359.2656,0,0.7,0.35,0,0.7,0.35,0,0,0,1.75,0,1.22,2.27,0,0.17,0.52,10.83,0,0,0
1090011400,1090003800,1090004000,1,30,359.2092,0,0.52,0.52,0,0.87,0.35,0,0,0,2.1,0,0.7,2.27,0,0.17,0.7,11,0,0,0
1090011501,1090016300,1090014600,3,50,169.0691,0,0,0,0,0.51,0,0.25,0,0,0,0.25,0,0.25,0,0,0,1.77,0,0,0
1090011502,1090017100,1090016300,3,50,203.7556,0,0,0,0,1.77,0,0,0,0,0,0,0,0.88,0,0,0,0.66,0,0,0
1090011503,1090017300,1090017100,3,50,104.3178,0,0.36,0,0,0.36,0,0,0,0,1.42,0,0,1.07,0,0,0,3.56,0,0,0
1090011504,1090017700,1090017300,3,50,138.1195,0,0,0,0,0.88,0.29,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0
1090011505,1090017900,1090017700,3,50,120.9004,0,0.64,0,0,0.96,0,0,0,0,0.32,0.32,0.32,0.64,0,0,0,3.53,0,0,0
1090011506,1090018200,1090017900,2,50,214.5561,0,0.42,0.21,0,0.64,0,0,0,0,0.64,0.21,0,0.42,0.21,0,0.42,3.18,0,0,0
1090011601,1090014600,1090016300,2,50,169.7375,0,0,0,0,0.51,0,0.25,0,0,0,0.25,0,0.25,0,0,0,1.26,0,0,0
1090011602,1090016300,1090017100,3,50,204.2563,0,0,0.22,0,1.76,0,0,0,0,0,0,0,0.88,0,0,0,0.22,0,0,0
1090011603,1090017100,1090017300,3,50,102.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0
1090011604,1090017300,1090017700,3,50,137.5851,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090011605,1090017700,1090017900,3,50,120.5761,0,0.64,0,0,0.64,0,0,0,0,0,0.32,0.32,0.32,0,0,0,1.61,0,0,0
1090011606,1090017900,1090018200,2,50,213.6573,0,0.42,0.42,0,0.85,0,0,0,0,0.42,0.21,0,0.21,0.21,0,0.42,2.97,0,0,0
1090011700,1090017400,1090003800,2,30,729.3085,0,1.93,0.39,0,1.16,0.39,0,0,0,5.21,0,2.12,5.21,0,0.19,1.74,31.46,0,0,0
1090011800,1090003800,1090017400,2,30,719.0802,0,1.95,0.39,0,1.17,0.39,0,0,0,5.26,0,2.34,4.68,0,0.19,1.36,30.78,0,0,0
1090011900,1090004200,1090017400,4,50,471.5173,0,0.22,0.11,0,0.11,0.22,0,0.11,0,0.44,0.22,0.22,0.22,0,0.33,0.44,2.2,0,0,2
1090012000,1090017400,1090004200,4,50,471.5683,0,0.11,0.11,0,0.11,0.11,0,0.11,0,0.33,0.22,0.11,0.22,0,0.33,0.44,1.76,0,0,3
1090012101,1090018000,1090004000,1,30,689.8024,0,0.9,0.9,0,0.64,0.38,0,0,0,0.51,0,0.64,1.28,0.13,0,0,5.63,0,0,0
1090012102,1090018300,1090018000,1,30,116.9551,0,0.58,0,0,1.15,0,0,0,0,0,0,0.58,2.88,0,0,0.58,4.6,0,0,0
1090012103,1090004200,1090018300,1,30,258.5447,0,1.87,0,0,2.8,0,0,0,0,0.93,0.93,0.93,2.8,0,0,0,16.82,0,0,1
1090012201,1090004000,1090018000,1,30,687.3071,0,0.77,0.9,0,0.64,0.38,0,0,0,0.51,0,0.51,1.28,0.13,0,0,6.16,0,0,0
1090012202,1090018000,1090018300,1,30,112.8523,0,0.58,0,0,1.75,0,0,0,0,0,0,0.58,2.92,0,0,0.58,5.25,0,0,0
1090012203,1090018300,1090004200,1,30,256.4394,0,1.87,0,0,3.75,0,0,0,0,0.94,0.94,0.94,2.81,0,0,0.94,15.92,0,0,0
1090012300,1090004200,1090018200,1,40,228.1954,0,1.85,0,0,0.93,0,0,0,0,0,0,0,0.93,0,0,1.85,8.33,0,0,0
1090012400,1090018200,1090004200,1,40,228.1953,0,1.85,0,0,0.93,0,0,0,0,0,0,0,0.93,0,0,0.93,9.26,0,0,0
1090012501,1090019100,1090018201,2,50,240.3395,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.6,0,0,0
1090012502,1090018201,1090018200,2,60,718.5361,0,0.24,0.55,0,0.71,0.32,0,0,0,0.55,0.08,0.79,1.43,0.16,0.08,0.32,5.63,0,0,2
1090012601,1090018200,1090018201,2,60,715.0527,0,0.24,0.64,0,0.72,0.32,0,0,0,0.48,0.08,0.72,1.43,0.08,0.08,0.32,5.25,0,0,0
1090012602,1090018201,1090019100,2,50,239.838,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.6,0,0,0
1090012701,1090018500,1090004200,4,50,344.5987,0,0.14,0,0,0.29,0.14,0,0.14,0,0.14,0.14,0.29,0.43,0,0.29,0,1.73,0,0,2
1090012702,1090019000,1090018500,4,50,405.5051,0,0,0,0,0,0.38,0,0,0,1.13,0,0,0.25,0,0.13,0.13,2.51,0,0,0
1090012704,1090000200,1090019000,4,50,297.3733,0,0,0.16,0,0.16,0,0,0,0.16,0.49,0,0,0.16,0,0,0.16,0.65,0,0,0
1090012801,1090004200,1090018500,3,50,344.6705,0,0,0,0,0.14,0.29,0,0.14,0,0.14,0,0.14,0.29,0,0.29,0,2.17,0,0,0
1090012802,1090018500,1090019000,4,50,405.5686,0,0,0,0,0,0.25,0,0,0,1.5,0,0,0.13,0,0.13,0.13,2.63,0,0,0
1090012804,1090019000,1090000200,4,50,297.3005,0,0,0.16,0,0.16,0,0,0,0.16,0.16,0,0,0.16,0,0,0,0.65,0,0,0
1090012901,1090019400,1090019100,2,50,84.3563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090012902,1090019700,1090019400,2,50,211.1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1090012903,1090020200,1090019700,2,60,243.9007,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0
1090012904,1090020400,1090020200,2,30,255.152,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,1
1090013001,1090019100,1090019400,2,50,83.7534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1090013002,1090019400,1090019700,2,50,215.0835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090013003,1090019700,1090020200,2,60,243.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0
1090013004,1090020200,1090020400,2,30,263.8038,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0
1090013101,1090004400,1090020500,1,10,349.1247,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,3.05,0,0,0
1090013102,1090020600,1090004400,2,40,240.4606,0,1.16,0,0,0,0.58,0,0,0,1.75,0,0.58,0,0.58,0,0,2.91,0,0,0
1090013103,1090020700,1090020600,2,40,203.5618,0,0.86,0,0,0,0,0,0,0,4.31,0,0.86,0,0,0,0,6.03,0,0,0
1090013104,1090000300,1090020700,2,40,119.0116,0,0.97,0,0,0,0,0,0,0,2.9,0,0.97,0,0,0,0.97,2.9,0,0,0
1090013201,1090020500,1090004400,1,10,357.9715,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,3.98,0,0,0
1090013202,1090004400,1090020600,2,40,237.9902,0,1.17,0,0,0,0.59,0,0,0,1.17,0,0.59,0,0.59,0,0,2.93,0,0,0
1090013203,1090020600,1090020700,2,40,202.0318,0,0.86,0,0.86,0,0,0,0,0,3.45,0,0.86,0,0,0,0,4.31,0,0,0
1090013204,1090020700,1090000300,2,40,119.0115,0,0.97,0,0,0,0,0,0,0,2.9,0,0.97,0,0,0,0.97,2.9,0,0,0
1090013300,1090004500,1100022500,1,30,279.7864,0,0,0.23,0.23,0.23,0.23,0,0,0,0.23,0,0,0,0,0,0,1.81,0,0,0
1090013400,1100022500,1090004500,1,30,277.3172,0,0,0.23,0.23,0.68,0.23,0,0,0,0.23,0,0,0.23,0,0,0,2.5,0,0,0
1090013500,1090004600,1100023900,1,30,172.1294,0,0.27,0.27,0,0.54,0,0,0,0,0.27,0,0,1.36,0,0,0,1.36,0,0,0
1090013600,1100023900,1090004600,1,30,172.0114,0,0.27,0.27,0,0.55,0,0,0,0,0.27,0,0,1.36,0,0,0,1.36,0,0,0
1090013700,1090004500,1090004600,1,30,315.3729,0,1.17,0.58,0,2.04,0.29,0,0,0,2.04,0.29,0.29,2.33,0,0,0.58,9.33,0,0,0
1090013800,1090004600,1090004500,1,30,316.5635,0,1.16,0.58,0,1.74,0.29,0,0,0,2.04,0.29,0.29,2.33,0,0,0.58,9.31,0,0,0
1090013900,1090004800,1090004700,1,30,241.2634,0,0.23,0,0,0,0.23,0,0,0,0.47,0,0,0.7,0,0,0.7,4.92,0,0,0
1090014000,1090004700,1090004800,1,30,253.2395,0,0.22,0.22,0,0.22,0.22,0,0,0,0.67,0,0,0.67,0,0,0.9,4.49,0,0,0
1090014100,1090004900,1090004600,1,30,694.9577,0,0.51,0.43,0.09,0.68,0.09,0,0,0,1.11,0.09,0.17,1.7,0,0,0.09,5.45,0,0,0
1090014200,1090004600,1090004900,1,30,698.3238,0,0.51,0.51,0.08,0.76,0.08,0.08,0,0,1.02,0.08,0.17,1.61,0.08,0,0.17,5.09,0,0,0
1090014300,1090005000,1090005100,1,30,45.0023,0,1.54,0.77,0,0,0,0,0,0,0.77,0,0.77,2.3,0,0,0,4.61,0,0,0
1090014400,1090005100,1090005000,1,30,45.0023,0,1.54,0,0,0,0,0,0,0,0.77,0,0,2.3,0,0,0,4.61,0,0,0
1090014500,1090005300,1090005600,1,30,248.5288,0,0.22,1.09,0,0,0,0,0,0,0.66,0,0.22,0,0.22,0,0,0.87,0,0,0
1090014600,1090005600,1090005300,1,30,241.4261,0,0.22,1.12,0,0,0,0,0,0,0.45,0,0.22,0,0.22,0,0,0.45,0,0,0
1090014700,1080016800,1090005400,1,30,31.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090014800,1090005400,1080016800,1,30,31.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090014900,1090005100,1090005700,1,30,653.0841,0,1.42,1.73,0,4.57,0.79,0,0.16,0,1.89,0,0.95,3,0.32,0,0.16,6.62,0,0,0
1090015000,1090005700,1090005100,1,30,663.4054,0,1.4,1.71,0,4.36,0.93,0,0.16,0,2.18,0,0.93,2.96,0.31,0,0.16,6.38,0,0,0
1090015100,1090005400,1090005800,1,30,221.2799,0,0.23,0,0,0.46,0,0,0,0,0,0,0.46,0.93,0,0,0,1.62,0,0,0
1090015200,1090005800,1090005400,1,30,218.0983,0,0,0,0,0.47,0,0,0.23,0,0,0,0.47,0.94,0,0,0,0.94,0,0,0
1090015500,1090005800,1090005600,1,30,176.8929,0,0.34,0.34,0,0.68,0,0,0,0,0,0,0.68,1.7,0.34,0,0,3.74,0,0,0
1090015600,1090005600,1090005800,1,30,172.8781,0,0.34,0.34,0,0.34,0,0,0,0,0,0,0.69,1.72,0.34,0,0,4.13,0,0,0
1090015700,1090005900,1090005600,1,30,238.2596,0,0.26,0.52,0,0,0,0,0,0,0,0,0,0.78,0.26,0,0,3.66,0,0,1
1090015800,1090005600,1090005900,1,30,253.9197,0,0.25,0.5,0,0,0,0,0,0,0.25,0,0,0.75,0.25,0,0,3.48,0,0,0
1090015900,1090005800,1090005900,1,30,64.6793,0,0.49,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,6.87,0,0,0
1090016000,1090005900,1090005800,1,30,64.6793,0,0.49,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,6.87,0,0,0
1090016100,1090006000,1090005900,1,30,87.1598,0,0,0,0,0,0.6,0,0.6,0,0.6,0.6,0,0.6,0,0,0,4.21,0,0,0
1090016200,1090005900,1090006000,1,30,87.1598,0,0,0,0,0,0.6,0,0,0,1.81,0.6,0,0.6,0,0,0,3.61,0,0,0
1090016500,1090005900,1090006800,1,30,165.6455,0,0.27,0,0,0.27,0.27,0,0,0,0.82,0.55,0,1.65,0,0,0.27,3.85,0,0,0
1090016600,1090006800,1090005900,1,30,166.0213,0,0.27,0,0,0.27,0.55,0,0,0,0.82,0.55,0,1.65,0,0,0.27,5.21,0,0,0
1090016700,1090007000,1090000900,1,10,318.4413,0,0.23,0,0.23,0.7,0.23,0,0,0,0.47,0,0,0.23,0,0,0,0.7,0,0,0
1090016800,1090006300,1090006700,2,60,337.8563,0,0,0.45,0.45,0.45,0,0,0,0,0,0,0.45,0.45,0,0,0,0.45,0,0,4
1090016900,1090006700,1090006300,2,60,343.154,0,0.45,0.45,0.45,1.35,0,0,0,0,0.45,0,0.9,0.9,0,0,0,0.9,0,0,2
1090017000,1090000900,1090007000,1,10,308.71,0,0.24,0,0.24,0.72,0.24,0,0,0,0.48,0,0,0.24,0,0,0,0.72,0,0,0
1090017100,1090007200,1090001500,1,30,322.9528,0,0.22,0,0.22,1.33,0.22,0,0,0,0.44,0,0.22,0.89,0.22,0,0,4.65,0,0,0
1090017200,1090001500,1090007200,1,30,322.6994,0,0.22,0.22,0.22,1.33,0.22,0,0,0,0.22,0,0.22,0.89,0.22,0,0,4.87,0,0,0
1090017300,1090007200,1090007300,1,30,64.2308,0,0,0,0,0.52,0,0,0,0,0.52,0,0,0,0,0,0,3.14,0,0,0
1090017400,1090007300,1090007200,1,30,64.2308,0,0,0,0,0.52,0,0,0,0,1.05,0,0,0.52,0,0,0,3.14,0,0,0
1090017500,1090007400,1090007200,1,40,115.0357,0,0,0,0,0,0,0,0,0,0.46,0,0,0.46,0,0,0,0,0,0,0
1090017600,1090007200,1090007400,1,40,117.3261,0,0,0,0,0,0,0,0,0,0.92,0,0,0.46,0,0,0,2.29,0,0,0
1090017700,1090007500,1090007100,1,10,223.1107,0,0.68,0,0,1.7,0.34,0,0.34,0,1.02,0,0.34,2.04,0,0,0.34,7.47,0,0,2
1090017800,1090007100,1090007500,1,10,226.6351,0,0.67,0,0,1.68,0.34,0,0.34,0,0.67,0,0.34,2.02,0,0,0.34,6.74,0,0,0
1090017900,1090007600,1090007300,1,30,115.136,0,0,0,0,0.88,0,0,0,0,1.31,0,0,1.31,0,0,0,3.06,0,0,0
1090018000,1090007300,1090007600,1,30,113.4786,0,0,0,0,0.88,0,0,0,0,1.32,0,0,1.32,0,0,0,3.09,0,0,0
1090018100,1090007400,1090007600,1,30,72.7571,0,0,0,0,0.5,0,0,0,0,0.5,0,0,1.49,0,0,0,0,0,0,0
1090018200,1090007600,1090007400,1,30,73.1061,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
1090018300,1090007300,1090007500,1,10,190.5799,0,0.99,0,0,0.99,0.5,0,0,0,0.5,0,0,0.5,0,0,0.5,4.46,0,0,0
1090018400,1090007500,1090007300,1,10,203.3845,0,0.96,0.96,0,1.44,0.48,0,0,0,0.48,0,0,0.48,0,0,0.48,5.27,0,0,0
1090018500,1090007600,1090009000,1,30,235.3383,0,0.23,0,0,0.23,0,0,0,0,0.23,0,0,0.45,0,0,0,0.45,0,0,0
1090018600,1090009000,1090007600,1,30,219.4512,0,0.24,0,0,0.24,0,0,0,0,0.24,0,0,0.48,0,0,0,0.24,0,0,0
1090018700,1090007500,1090009100,1,30,230.2239,0,0.21,0.21,0,1.24,0,0,0,0,0.21,0,0.21,1.44,0,0,0.21,2.27,0,0,0
1090018800,1090009100,1090007500,1,30,230.2413,0,0.21,0.21,0,1.03,0,0,0,0,0.21,0,0.21,1.44,0,0,0.21,2.06,0,0,0
1090018900,1090007800,1090008000,1,50,132.9274,0,0,0,0,0.44,0,0,0,0,0,0,0,0.87,0,0,0,1.31,0,0,2
1090019000,1090007900,1090008300,1,30,112.4672,0,0,1.24,0,0,0.62,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0
1090019100,1090008300,1090007900,1,30,112.4672,0.62,0,0.62,0,0.62,0.62,0,0,0,1.85,0,1.24,0,0,0,1.24,1.85,0,0,0
1090019200,1090008500,1090008100,1,30,38.9606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090019300,1090008100,1090008500,1,30,38.9606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090019400,1090008500,1090008600,1,10,249.9003,0,0.92,0,0,13.74,3.66,0,0,0,3.66,0,0.92,1.83,0,0,2.75,30.23,0,0,0
1090019500,1090008600,1090008500,1,10,250.4026,0,0.92,0,0,15.57,2.75,0,0,0,2.75,0.92,0,1.83,0,0,2.75,20.15,0,0,0
1090019600,1090007900,1090021800,2,50,332.7865,0.38,0.75,0.75,0,1.88,1.5,0,0,0,2.63,0.38,0.75,0.38,0,0,1.13,8.26,0,0,0
1090019700,1090021800,1090007900,2,50,333.03,0.38,0.75,0.38,0,2.25,3.38,0,0,0,3,0.38,0.75,0.38,0,0,1.13,9.76,0,0,0
1090019900,1090009100,1090009200,1,10,216.8437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090020000,1090009200,1090009100,1,10,214.9395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090020100,1090009300,1090008500,1,30,64.0605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090020200,1090008500,1090009300,1,30,64.0606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090020301,1090008800,1090021800,1,60,90.672,0,1.36,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,1.36,0,0,2
1090020302,1090021800,1090009600,3,50,86.2178,0,0.68,0,0,7.48,0,0,0,0,1.36,0,1.36,2.04,0,1.36,0,6.12,0,0,3
1090020401,1090021800,1090008800,1,60,90.672,0,1.36,0,0,2.04,3.39,0,0,0,2.04,0,0,0.68,0,0,0,10.85,0,0,1
1090020402,1090009600,1090021800,3,50,86.2179,0,0,0,0,6.12,1.36,0,0,0,1.36,0,2.04,1.36,0,1.36,0,8.16,0,0,6
1090020500,1090009000,1090009500,1,10,57.7049,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0
1090020600,1090009500,1090009000,1,10,57.7049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0
1090020700,1090009500,1090009100,1,10,196.0983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090020800,1090009100,1090009500,1,10,192.2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090020901,1090011400,1090007401,1,40,541.444,0,0.51,0.3,0,0.2,0.4,0,0,0,0.51,0,0.1,0.3,0,0,0.1,1.42,0,0,2
1090020902,1090007401,1090007400,1,40,572.6593,0,0.27,0,0.27,0,0.14,0.14,0,0,0,0,0.14,0,0.14,0,0,0.14,0,0,2
1090021001,1090007400,1090007401,1,40,566.2921,0,0.27,0,0.27,0,0.14,0.14,0,0,0,0,0.14,0,0.14,0,0,0,0,0,0
1090021002,1090007401,1090011400,1,40,533.4169,0,0.51,0.31,0,0.21,0.41,0,0,0,0.41,0,0.1,0.31,0,0,0.1,1.33,0,0,0
1090021100,1090010000,1090009400,1,30,311.0094,0,0.29,0.29,0,0.59,0,0,0,0,0,0,0,1.77,0,0,0.29,0.59,0,0,0
1090021200,1090009400,1090010000,1,30,324.3959,0,0.28,0.85,0,0.56,0,0,0,0,0,0,0,1.69,0,0,0.28,0.56,0,0,0
1090021300,1090010200,1090009800,1,10,175.6654,0,0,0.25,0,0.51,0.76,0,0,0,0.51,0,0,0,0,0.25,0,0.76,0,0,0
1090021400,1090009800,1090010200,1,30,175.6653,0,0,0.25,0,0.51,0.76,0,0,0,0.51,0,0.25,0,0.25,0,0,0.51,0,0,3
1090021500,1090010300,1090010100,1,40,343.1943,0,0,0,0,0,0.36,0,0,0,0.36,0,0,0.36,0,0,0,1.42,0,0,2
1090021600,1090010100,1090010300,1,40,324.905,0,0,0,0,0,0.37,0,0,0,0.37,0,0,0,0,0,0,1.48,0,0,4
1090021700,1090009000,1090009500,1,10,485.9694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0
1090021800,1090009500,1090009000,1,10,542.6612,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0
1090021900,1090011100,1090009700,1,30,527.8996,0,0.43,0.11,0.11,1.17,0.11,0,0,0,0.74,0,0.53,1.28,0,0,0,3.41,0,0,0
1090022000,1090009700,1090011100,1,30,531.7283,0,0.42,0.11,0.11,1.48,0.11,0,0,0,0.74,0,0.42,1.16,0,0,0.11,3.91,0,0,0
1090022100,1090010300,1090010600,1,40,210.0658,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1090022200,1090010600,1090010300,1,40,210.0658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1090022300,1090010700,1090010400,1,30,479.1668,0,0.9,0.45,0,3.13,0.9,0,0,0,1.79,0,0.45,1.34,0,0,0.9,11.64,0,0,0
1090022400,1090010400,1090010700,1,30,484.1649,0,0.89,0,0,3.99,0.89,0,0,0,1.77,0,0.44,1.33,0,0,0.44,12.86,0,0,0
1090022500,1090010500,1090010700,1,30,461.0651,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0
1090022600,1090010700,1090010500,1,30,461.6346,0,0.73,0,0,9.54,0,0,0,0,0.73,0,0,0.73,0,0,0,1.47,0,0,0
1090022700,1090010600,1090010800,1,30,266.2095,0,0,0,0,0,0,0,0,0,0.43,0,0.43,0,0,0,0,3.02,0,0,0
1090022800,1090010800,1090010600,1,30,266.2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0
1090022900,1090011000,1090010900,1,30,278.7277,0,0.93,0,0,0.93,0.93,0,0,0,1.86,0,0,2.79,0,0,0,7.44,0,0,0
1090023000,1090010900,1090011000,1,30,261.7683,0,0.87,0,0,0.87,0,0,0,0,0.87,0,0,2.62,0,0,0,6.12,0,0,0
1090023100,1090011700,1090010300,1,30,421.9696,0,0.26,0.26,0.13,1.72,0,0,0,0,0.4,0,0.53,0.4,0,0,0,0.53,0,0,0
1090023200,1090010300,1090011700,1,30,410.2569,0,0.13,0.27,0.13,1.75,0,0,0,0,0,0,0.27,0.27,0,0,0,0.54,0,0,0
1090023300,1090010900,1090011100,1,30,314.1577,0,0.45,0,0,0.45,0,0,0,0,0.91,0,0,0.91,0.45,0,0,0.45,0,0,2
1090023400,1090011100,1090010900,1,30,311.4248,0,0.45,0,0,0.45,0,0,0,0,0.45,0,0,0.45,0.45,0,0,0,0,0,0
1090023500,1090011500,1090010700,1,30,278.2381,0,0.17,0,0,1.2,0,0,0,0,0.17,0,0,0.51,0,0,0,0.34,0,0,0
1090023600,1090010700,1090011500,1,30,278.0291,0,0.17,0.17,0,1.03,0,0,0,0,0,0,0,0.51,0,0,0,0.51,0,0,0
1090023700,1090012300,1090010900,1,30,326.7832,0,0.32,0,0,1.12,0,0,0,0,0.32,0.16,0.48,0.64,0,0,0,2.08,0,0,0
1090023800,1090010900,1090012300,1,30,328.0323,0,0.16,0,0,0.96,0,0,0,0,0.32,0.16,0.32,0.64,0,0,0,1.28,0,0,0
1090023900,1090011200,1090011800,1,10,89.1693,0,0.39,0,0,3.5,0,0,0,0,0.39,0,0,0.78,0,0,0,1.56,0,0,0
1090024000,1090011800,1090011200,1,10,89.1694,0,0.39,0,0,3.5,0,0,0,0,0.39,0,0,0.78,0,0,0,1.56,0,0,0
1090024100,1090011300,1090012000,1,30,108.1824,0,0,0.36,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0
1090024200,1090012000,1090011300,1,30,96.0421,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0
1090024300,1090012700,1090011100,1,30,292.7223,0,0,0.17,0,0.85,0,0.17,0,0,0.34,0,0.17,0,0,0,0,0.34,0,0,0
1090024400,1090011100,1090012700,1,30,291.0755,0,0,0.17,0,1.2,0,0,0,0,0.34,0,0.17,0,0,0,0,0.34,0,0,0
1090024500,1090011800,1090012000,1,10,197.8685,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090024600,1090012000,1090011800,1,10,196.3915,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090024700,1090012100,1090012200,1,30,124.8087,0,0,0,0,1.78,0,0,0,0,0,0,0,0.89,0.89,0,0,0,0,0,0
1090024800,1090012200,1090012100,1,30,115.8891,0,0,0,0,0.89,0,0,0,0,0,0,0,0.89,0.89,0,0,0,0,0,0
1090025100,1090012000,1090012100,1,30,129.3869,0,0,1.74,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090025200,1090012100,1090012000,1,30,125.2928,0,0,0.88,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090025300,1090011700,1090012500,1,30,374.9706,0,0,0.63,0.32,0.63,0,0,0,0,0.32,0,0.32,0,0,0,0,0,0,0,2
1090025400,1090012500,1090011700,1,30,375.1335,0,0,0.63,0,0.63,0,0,0,0,0.95,0,0.32,0,0,0,0,0.63,0,0,0
