,0
10677,1220098100
10678,1220098100
10679,1030000402
10680,1030000402
10681,1040016500
10682,1040016500
10683,1030042900
10684,1030042900
10685,1210003500
10686,1210003500
10687,1210023701
10688,1210023701
10689,1090007101
10690,1090007101
10691,1220033701
10692,1220033701
10693,1230040800
10694,1230040800
10695,1160002602
10696,1160002602
10697,1030011501
10698,1030011501
10699,1210023801
10700,1210023801
10701,1070015404
10702,1070015404
10703,1060006201
10704,1060006201
10705,1110009105
10706,1110009105
10707,1060003904
10708,1060003904
10709,1220068100
10710,1220068100
10711,2130003700
10712,2130003700
10713,1240039400
10714,1240039400
10715,1000004300
10716,1000004300
10717,1200003702
10718,1200003702
10719,1210071400
10720,1210071400
10721,1230003900
10722,1230003900
10723,1010011301
10724,1010011301
10725,1240011601
10726,1240011601
10727,1220010700
10728,1220010700
10729,1020021002
10730,1020021002
10731,1120010506
10732,1120010506
10733,1000029100
10734,1000007501
10735,1000007501
10736,1080002701
10737,1080002701
10738,1140284501
10739,1140284501
10740,1210005001
10741,1140016201
10742,1200006801
10743,1120000901
10744,1180000901
10745,1010019102
10746,1120017200
10747,1230016402
10748,1040017600
10749,1230003601
10750,1050011903
10751,1180031502
10752,2130003700
10753,1000000502
10754,1020038500
10755,1170029200
10756,1190002800
10757,1210029503
10758,1230003900
10759,1180087203
10760,1060032402
10761,1060032402
10762,1180133001
10763,1180133001
10764,1180133101
10765,1210005304
10766,1210005304
10767,1220005502
10768,1220005402
10769,1220005402
10770,1120000902
10771,1120000902
10772,1060066700
10773,1060066700
10774,1120000901
10775,1120000901
10776,1120000902
10777,1120000902
10778,1030000403
10779,1030000403
10780,1030022500
10781,1030022500
10782,1070007803
10783,1070007803
10784,1220041200
10785,1220041200
10786,1210004500
10787,1210004500
10788,1020001202
10789,1020001202
10790,1100177301
10791,1100177301
10792,1100002503
10793,1100002503
10794,1020000601
10795,1020000601
10796,1220106400
10797,1220106400
10798,1030022100
10799,1030022100
10800,1220005401
10801,1220005401
10802,1210005402
10803,1210005402
10804,1210006202
10805,1210006202
10806,1040021000
10807,1040021000
10808,1100062100
10809,1100062100
10810,1210022802
10811,1100015002
10812,1100015002
10813,1070060700
10814,1070060700
10815,1230022100
10816,1230022100
10817,1110088301
10818,1110088301
10819,1220002100
10820,1220002100
10821,1020004501
10822,1020004501
10823,1210002900
10824,1210002900
10825,1210004703
10826,1210004703
10827,1010011301
10828,1010011301
10829,1130040700
10830,1130040700
10831,1020016801
10832,1020016801
10833,1050012600
10834,1050012600
10835,1060066600
10836,1060066600
10837,1040023300
10838,1040023300
10839,1230045600
10840,1230045600
10841,1220027803
10842,1220027803
10843,1190000200
10844,1190000200
10845,1130040700
10846,1130040700
10847,1130003900
10848,1130003900
10849,1080012100
10850,1080012100
10851,1010013903
10852,1010013903
10853,1150002404
10854,1150002404
10855,1010051300
10856,1010051300
10857,1230003802
10858,1230003802
10859,1150010002
10860,1150010002
10861,1140282001
10862,1140282001
10863,1140041304
10864,1140041304
10865,1070013302
10866,1070013302
10867,1140060800
10868,1140060800
10869,1140017101
10870,1140017101
10871,1060019102
10872,1060019102
10873,1240003200
10874,1240003200
10875,1220342800
10876,1220342800
10877,1210002100
10878,1210002100
10879,1220005401
10880,1220005401
10881,1000004203
10882,1000004203
10883,1220004502
10884,1220004502
10885,1210027702
10886,1210027702
10887,1080004003
10888,1080004003
10889,1000023700
10890,1000023700
10891,1000014402
10892,1000014402
10893,1130001902
10894,1130001902
10895,1110020900
10896,1110020900
10897,1190000101
10898,1190000101
10899,1150106300
10900,1150106300
10901,1210048900
10902,1210048900
10903,1220014803
10904,1220014803
10905,1210011900
10906,1210011900
10907,1220005502
10908,1220005502
10909,1200032100
10910,1200032100
10911,1220005502
10912,1220005502
10913,1230093000
10914,1230093000
10915,1140282001
10916,1140282001
10917,1180000302
10918,1180000302
10919,1130090200
10920,1130090200
10921,1100000602
10922,1100000602
10923,1240055101
10924,1240055101
10925,1230005100
10926,1230005100
10927,1100000602
10928,1100000602
10929,1210005301
10930,1210005301
10931,1240217600
10932,1240217600
10933,1100008100
10934,1030012001
10935,1030012001
10936,1130003701
10937,1130003701
10938,1220006706
10939,1220006706
10940,1230035402
10941,1230035402
10942,1220021401
10943,1220021401
10944,1050053600
10945,1050053600
10946,1220343000
10947,1220343000
10948,1220005701
10949,1030002001
10950,1030002001
10951,1140284401
10952,1220092800
10953,1220092800
10954,1220035303
10955,1220035303
10956,1050000302
10957,1050000302
10958,1180088200
10959,1180088200
10960,1100011203
10961,1100011203
10962,1180079200
10963,1180079200
10964,1240003600
10965,1240003600
10966,1000002602
10967,1000002602
10968,1020013402
10969,1020013402
10970,1130061100
10971,1130061100
10972,1030000304
10973,1030000304
10974,1200010502
10975,1200010502
10976,1140060200
10977,1140060200
10978,1160001802
10979,1160001802
10980,1040000403
10981,1040000403
10982,1180090400
10983,1180090400
10984,1060023600
10985,1060023600
10986,1210179101
10987,1210179101
10988,1070048100
10989,1070048100
10990,1210006202
10991,1210006202
10992,1140061700
10993,1140061700
10994,1140041303
10995,1140041303
10996,1140065000
10997,1140065000
10998,1140065300
10999,1140065300
11000,1070027500
11001,1070027500
11002,1070009100
11003,1070009100
11004,1150003100
11005,1150003100
11006,1210005001
11007,1210005001
11008,1010028800
11009,1010028800
11010,1210050700
11011,1210050700
11012,1020021001
11013,1020021001
11014,1020021001
11015,1020021001
11016,1070028900
11017,1070028900
11018,1110024500
11019,1110024500
11020,1130034300
11021,1130034300
11022,1100005401
11023,1100005401
11024,1210041700
11025,1210041700
11026,1070015802
11027,1070015802
11028,1130027701
11029,1130027701
11030,1060067501
11031,1060067501
11032,1000013301
11033,1000013301
11034,1070010302
11035,1070010302
11036,1220005401
11037,1220005401
11038,1210018402
11039,1210018402
11040,1140284401
11041,1140284401
11042,1210004200
11043,1210004200
11044,1110009108
11045,1110009108
11046,1070077600
11047,1230011601
11048,1230011601
11049,1070077600
11050,1220014600
11051,1220014600
11052,1220003000
11053,1220003000
11054,1220005502
11055,1220005502
11056,1220003000
11057,1220003000
11058,1210021904
11059,1210021904
11060,1220028201
11061,1220028201
11062,1220032605
11063,1220032605
11064,1070055100
11065,1070055100
11066,1120001800
11067,1120001800
11068,1120010001
11069,1120010001
11070,1030001902
11071,1030001902
11072,1020007302
11073,1020007302
11074,1070027700
11075,1070027700
11076,1220036902
11077,1220036902
11078,1220027201
11079,1220027201
11080,1110013802
11081,1110013802
11082,1220342500
11083,1220342500
11084,1220024701
11085,1220024701
11086,1070013703
11087,1070013703
11088,1070000300
11089,1070000300
11090,1220108000
11091,1220108000
11092,1210022802
11093,1210022802
11094,1210026802
11095,1210026802
11096,1150001402
11097,1150001402
11098,1180036501
11099,1180036501
11100,1200010800
11101,1200010800
11102,1220005401
11103,1220005401
11104,1210003000
11105,1210003000
11106,1000005102
11107,1000046300
11108,1000046300
11109,1180032002
11110,1180032002
11111,1020021703
11112,1020021703
11113,1010004301
11114,1010004301
11115,1010025900
11116,1010025900
11117,1220231900
11118,1220231900
11119,1020041800
11120,1020041800
11121,1230436401
11122,1230436401
11123,1230024602
11124,1230024602
11125,1110013901
11126,1110013901
11127,1130067100
11128,1130067100
11129,1240021703
11130,1240021703
11131,1100004201
11132,1100004201
11133,1040004903
11134,1040004903
11135,1120008002
11136,1120008002
11137,1040027800
11138,1040027800
11139,1220004502
11140,1220004502
11141,1010016003
11142,1010016003
11143,1210066600
11144,1210066600
11145,1010041700
11146,1010041700
11147,1050000302
11148,1050000302
11149,1180117400
11150,1180117400
11151,1020015102
11152,1020015102
11153,1210030803
11154,1210030803
11155,1210021904
11156,1210021904
11157,1220027801
11158,1130093301
11159,1130093301
11160,1220027801
11161,1230003900
11162,1230003900
11163,1210017502
11164,1210017502
11165,1210005001
11166,1210005001
11167,1110000401
11168,1110000401
11169,1240003502
11170,1240003502
11171,1020000304
11172,1020000304
11173,1210004902
11174,1210004902
11175,1020000403
11176,1020000403
11177,1230033600
11178,1230033600
11179,1220043802
11180,1220043802
11181,1010005003
11182,1010005003
11183,1220005701
11184,1220005701
11185,1060022300
11186,1060022300
11187,1240004002
11188,1240004002
11189,1240004700
11190,1240004700
11191,1220010202
11192,1220010202
11193,1030002001
11194,1030002001
11195,1240003900
11196,1240003900
11197,1240006005
11198,1240006005
11199,1000012302
11200,1000012302
11201,1030002302
11202,1030002302
11203,1000012302
11204,1110013901
11205,1110014600
11206,1180136801
11207,1180136801
11208,1180133001
11209,1180133001
11210,1010041900
11211,1010041900
11212,1180022601
11213,1180022601
11214,1190000101
11215,1190000101
11216,1030000402
11217,1030000402
11218,1220003204
11219,1220003204
11220,1040000201
11221,1040000201
11222,1020001203
11223,1020001203
11224,1220036802
11225,1220036802
11226,1030000500
11227,1030000500
11228,1220025202
11229,1220025202
11230,1100006712
11231,1100006712
11232,1220025102
11233,1220025102
11234,1140023302
11235,1140023302
11236,1020004002
11237,1020004002
11238,1170043800
11239,1170043800
11240,1040007500
11241,1040007500
11242,1190007404
11243,1190007404
11244,1210001100
11245,1210001100
11246,1130002902
11247,1130002902
11248,1230016501
11249,1230016501
11250,1210014104
11251,1210014104
11252,1210014104
11253,1210014104
11254,1220030403
11255,1220030403
11256,1130000304
11257,1130000304
11258,1220032704
11259,1220032704
11260,1230013202
11261,1230013202
11262,1160003102
11263,1160003102
11264,1120018600
11265,1120018600
11266,1230040800
11267,1230040800
11268,1240228201
11269,1240228201
11270,1240005400
11271,1240005400
11272,1130090200
11273,1130090200
11274,2270058300
11275,1210002002
11276,1210002002
11277,2270058300
11278,1110013802
11279,1110013802
11280,1240005400
11281,1240005400
11282,1010004502
11283,1010004502
11284,1240008800
11285,1240008800
11286,1010004703
11287,1010004703
11288,1210064400
11289,1210064400
11290,1180003800
11291,1180003800
11292,1220041200
11293,1220041200
11294,1210027601
11295,1210027601
11296,1010012401
11297,1010012401
11298,1210005001
11299,1210005001
11300,1020057501
11301,1020057501
11302,1100007800
11303,1100007800
11304,1200037500
11305,1200037500
11306,1190004503
11307,1190004503
11308,1220003900
11309,1220003900
11310,1020050300
11311,1020050300
11312,1110012900
11313,1110012900
11314,1160003502
11315,1160003502
11316,1130004301
11317,1130004301
11318,1190019300
11319,1190019300
11320,1020011302
11321,1020011302
11322,1210005102
11323,1210005102
11324,1100177601
11325,1100177601
11326,1240004200
11327,1240004200
11328,1130062900
11329,1130062900
11330,1210004500
11331,1210004500
11332,1170044100
11333,1170044100
11334,1000016001
11335,1000016001
11336,1210004500
11337,1210004500
11338,1070009602
11339,1070009602
11340,1180009500
11341,1180009500
11342,1040001901
11343,1130003900
11344,1210018901
11345,1020002405
11346,1020002405
11347,1210018901
11348,1180001900
11349,1180001900
11350,1020004902
11351,1020004902
11352,1110007900
11353,1110007900
11354,1230057500
11355,1230057500
11356,1030001300
11357,1030001300
11358,1020008601
11359,1020008601
11360,1030029600
11361,1030029600
11362,1030036300
11363,1030036300
11364,1060004101
11365,1060004101
11366,1030001800
11367,1030001800
11368,1100040600
11369,1100040600
11370,1140003302
11371,1140003302
11372,1020000601
11373,1020000601
11374,1210030305
11375,1210030305
11376,1130002303
11377,1130002303
11378,1220108100
11379,1220108100
11380,1220001703
11381,1220001703
11382,1220012000
11383,1220012000
11384,1230004800
11385,1230004800
11386,1220231900
11387,1220231900
11388,1220023302
11389,1030021000
11390,1030021000
11391,1220023302
11392,1220005502
11393,1220005502
11394,1120001400
11395,1120001400
11396,1150004502
11397,1150004502
11398,1230247800
11399,1230247800
11400,1130003003
11401,1130003003
11402,2220752400
11403,2220752400
11404,1030028600
11405,1030028600
11406,1180108000
11407,1180108000
11408,1220341700
11409,1220341700
11410,1120001300
11411,1120001300
11412,1130090200
11413,1130090200
11414,1150002303
11415,1150002303
11416,1180119600
11417,1180119600
11418,1120064100
11419,1120064100
11420,1130001902
11421,1130001902
11422,1130002302
11423,1130002302
11424,1050009901
11425,1240003900
11426,1240003900
11427,1050009901
11428,1120064100
11429,1120064100
11430,1140282001
11431,1140282001
11432,1010008103
11433,1010008103
11434,1000002602
11435,1000002602
11436,1210005001
11437,1210005001
11438,1000048200
11439,1000048200
11440,1040041700
11441,1040041700
11442,1150350000
11443,1150350000
11444,1200002502
11445,1200002502
11446,1220014500
11447,1220014500
11448,1200052401
11449,1200052401
11450,1030000304
11451,1030000304
11452,1050009703
11453,1050009703
11454,1010007702
11455,1010007702
11456,1180019302
11457,1180019302
11458,1200024400
11459,1200024400
11460,1110008001
11461,1110008001
11462,1120010507
11463,1120010507
11464,1060000900
11465,1060000900
11466,1200004801
11467,1200004801
11468,1210021200
11469,1210021200
11470,1230434400
11471,1230434400
11472,1220038002
11473,1220038002
11474,1130090100
11475,1130090100
11476,1030001902
11477,1030001902
11478,1030032800
11479,1030032800
11480,1070009100
11481,1070009100
11482,1210018403
11483,1210018403
11484,1210056400
11485,1210056400
11486,1010003702
11487,1010003702
11488,1200003602
11489,1200003602
11490,1180003003
11491,1180003003
11492,1210025802
11493,1210025802
11494,1210021605
11495,1210021605
11496,1220002100
11497,1220002100
11498,1230009903
11499,1230009903
11500,1220019603
11501,1220019603
11502,1170019000
11503,1170019000
11504,1030001200
11505,1030001200
11506,1080005103
11507,1080005103
11508,1010006101
11509,1010006101
11510,1060066600
11511,1060066600
11512,1030001800
11513,1030001800
11514,1000022502
11515,1000022502
11516,1100008602
11517,1100008602
11518,1030002001
11519,1030002001
11520,1030000402
11521,1030000402
11522,1220005401
11523,1220005401
11524,1180040402
11525,1180040402
11526,1110010002
11527,1110010002
11528,1110000701
11529,1110000701
11530,1130051100
11531,1130051100
11532,1210002900
11533,1210002900
11534,1150004501
11535,1150004501
11536,1220341500
11537,1220341500
11538,1210005200
11539,1210005200
11540,1210004801
11541,1210004801
11542,1020000902
11543,1020000902
11544,1030001402
11545,1030001402
11546,1030001902
11547,1030001902
11548,1070000300
11549,1070000300
11550,1040019700
11551,1040019700
11552,1220005401
11553,1110009701
11554,1110009701
11555,1220005401
11556,1180104200
11557,1180104200
11558,1040001103
11559,1040001103
11560,1040001201
11561,1040001201
11562,1210030803
11563,1210030803
11564,1170035500
11565,1170035500
11566,1130003701
11567,1130003701
11568,1240003502
11569,1240003502
11570,1050003804
11571,1050003804
11572,1230087100
11573,1230087100
11574,1010019301
11575,1010019301
11576,1220035101
11577,1220035101
11578,1220030504
11579,1220030504
11580,1040001501
11581,1040001501
11582,1080002701
11583,1080002701
11584,1150418100
11585,1150418100
11586,1140282101
11587,1140282101
11588,1120010506
11589,1120010506
11590,1080003205
11591,1080003205
11592,1160002502
11593,1160002502
11594,1040013004
11595,1040013004
11596,1140002402
11597,1140002402
11598,1180001001
11599,1180001001
11600,1220231900
11601,1220231900
11602,1100006822
11603,1100006822
11604,1200003401
11605,1200003401
11606,1070055000
11607,1070055000
11608,1060042100
11609,1060042100
11610,1070060700
11611,1070060700
11612,1100029200
11613,1100029200
11614,1210004901
11615,1210004901
11616,1030061100
11617,1030061100
11618,1130003801
11619,1130003801
11620,1100000503
11621,1100000503
11622,1120019801
11623,1120019801
11624,1180000302
11625,1180000302
11626,1030000304
11627,1030000304
11628,1220005401
11629,1220005401
11630,1050057100
11631,1050057100
11632,1030000402
11633,1030000402
11634,1220025303
11635,1220025303
11636,1030029600
11637,1030029600
11638,1060005601
11639,1060005601
11640,1210023702
11641,1210023702
11642,1210005001
11643,1210005001
11644,1100005200
11645,1100005200
11646,1180097000
11647,1180097000
11648,1130021603
11649,1130021603
11650,1210004902
11651,1210004902
11652,1180015302
11653,1180015302
11654,1100001203
11655,1100001203
11656,1160038500
11657,1160038500
11658,1150436100
11659,1150436100
11660,1210027102
11661,1210027102
11662,1080014300
11663,1080014300
11664,1020044200
11665,1020044200
11666,1020013202
11667,1020013202
11668,1040020100
11669,1040020100
11670,1210062500
11671,1210062500
11672,1200002502
11673,1200002502
11674,1020011301
11675,1020011301
11676,1240004300
11677,1240004300
11678,1040002602
11679,1040002602
11680,1130090200
11681,1130090200
11682,1090007101
11683,1090007101
11684,1210030103
11685,1210030103
11686,1000021804
11687,1000021804
11688,1010008903
11689,1010008903
11690,1050013600
11691,1050013600
11692,1070003402
11693,1070003402
11694,1030066801
11695,1030066801
11696,1130007001
11697,1130007001
11698,1210015504
11699,1210015504
11700,1220005502
11701,1220005502
11702,1040043200
11703,1040043200
11704,1220026902
11705,1220026902
11706,1220003900
11707,1220003900
11708,1130066800
11709,1130066800
11710,1060004102
11711,1060004102
11712,1170032200
11713,1170032200
11714,1150003100
11715,1150003100
11716,1220005401
11717,1220005401
11718,1060019005
11719,1060019005
11720,1100007700
11721,1100007700
11722,1070018702
11723,1070018702
11724,1220108000
11725,1220108000
11726,1220003104
11727,1220003104
11728,1220003402
11729,1220003402
11730,1090001701
11731,1090001701
11732,1220026601
11733,1220026601
11734,1100003403
11735,1100003403
11736,1180118300
11737,1180118300
11738,1030020202
11739,1030020202
11740,1000019200
11741,1000019200
11742,1100004201
11743,1100004201
11744,1000033700
11745,1000033700
11746,1030046100
11747,1030046100
11748,1020027800
11749,1020027800
11750,1060004831
11751,1060004831
11752,1120001300
11753,1120001300
11754,1130004702
11755,1130004702
11756,1070000400
11757,1070000400
11758,1070000300
11759,1070000300
11760,1130005803
11761,1130005803
11762,1220108100
11763,1220108100
11764,1220108100
11765,1220108100
11766,1170003004
11767,1170003004
11768,1150004600
11769,1150004600
11770,1180130500
11771,1180130500
11772,1140282001
11773,1140282001
11774,1200001501
11775,1200001501
11776,1120001400
11777,1120001400
11778,1020041600
11779,1020041600
11780,1070002301
11781,1230003900
11782,1230003900
11783,1140280101
11784,1140280101
11785,1210023805
11786,1210023805
11787,1110008001
11788,1110008001
11789,1130094201
11790,1130094201
11791,1130004304
11792,1130004304
11793,1180115500
11794,1180115500
11795,1040017500
11796,1040017500
11797,1040017500
11798,1160026600
11799,1160026600
11800,1210013701
11801,1210013701
11802,1060004921
11803,1060004921
11804,1180013502
11805,1180013502
11806,1190044900
11807,1190044900
11808,1120005303
11809,1120005303
11810,1020001002
11811,1020001002
11812,1060058300
11813,1060058300
11814,1240003600
11815,1240003600
11816,1180040901
11817,1180040901
11818,1180040902
11819,1180040902
11820,1180039700
11821,1180039700
11822,1030046700
11823,1030046700
11824,1020001403
11825,1020001403
11826,1040004301
11827,1040004301
11828,1100000204
11829,1100000204
11830,1040005502
11831,1040005502
11832,1190023800
11833,1190023800
11834,1210066100
11835,1210066100
11836,1210004901
11837,1210004901
11838,1240000402
11839,1240000402
11840,1230027304
11841,1230027304
11842,1240000606
11843,1240000606
11844,1240003600
11845,1240003600
11846,1120016700
11847,1120016700
11848,1150002401
11849,1150002401
11850,1010015905
11851,1010015905
11852,1040002401
11853,1040002401
11854,1220005703
11855,1220005703
11856,1180136201
11857,1180136201
11858,1060000700
11859,1060000700
11860,1070007802
11861,1070007802
11862,1130011400
11863,1130011400
11864,1070046500
11865,1070046500
11866,1190045000
11867,1190045000
11868,1220029201
11869,1220029201
11870,1200002802
11871,1240002900
11872,1240002900
11873,1200002802
11874,1210026501
11875,1210026501
11876,1140068100
11877,1140068100
11878,1070010302
11879,1070010302
11880,1080007402
11881,1080007402
11882,1080010600
11883,1080010600
11884,1000013700
11885,1000013700
11886,1210176800
11887,1210176800
11888,1210176800
11889,1210176800
11890,1120010604
11891,1120010604
11892,1120010604
11893,1120010604
11894,1010032000
11895,1010032000
11896,1060066900
11897,1060066900
11898,1060004921
11899,1060004921
11900,1060004811
11901,1060004811
11902,1000032700
11903,1000032700
11904,1130090100
11905,1130090100
11906,1130052300
11907,1130052300
11908,1180004202
11909,1180004202
11910,1120001300
11911,1120001300
11912,1130006402
11913,1130006402
11914,1040000802
11915,1040000802
11916,1180134901
11917,1180134901
11918,1200050000
11919,1200050000
11920,1000013301
11921,1000013301
11922,1130000201
11923,1130000201
11924,1220001803
11925,1220001803
11926,1220005601
11927,1220005601
11928,1020000902
11929,1020000902
11930,1190041200
11931,1190041200
11932,1150002303
11933,1150002303
11934,1140023302
11935,1140023302
11936,1020001302
11937,1020001302
11938,1130092901
11939,1130092901
11940,1020002303
11941,1020002303
11942,1010018701
11943,1010018701
11944,1240004500
11945,1240004500
11946,1120026600
11947,1120026600
11948,1130063400
11949,1130063400
11950,1050011602
11951,1050011602
11952,1130069800
11953,1130069800
11954,1030038400
11955,1030038400
11956,1180002202
11957,1180002202
11958,1210014201
11959,1210014201
11960,1090009802
11961,1090009802
11962,2040003801
11963,1240055003
11964,1240055003
11965,1200025100
11966,1200025100
11967,1070003303
11968,1070003303
11969,1220005502
11970,1220005502
11971,1180002102
11972,1220342600
11973,1220342600
11974,1060001000
11975,1060001000
11976,1230042701
11977,1230042701
11978,1030021100
11979,1210018403
11980,1210018403
11981,1030021100
11982,1210018403
11983,1210018403
11984,1220341500
11985,1220341500
11986,1210005102
11987,1210005102
11988,1210064400
11989,1210064400
11990,1110013202
11991,1110013202
11992,1140060500
11993,1140060500
11994,1070018302
11995,1070018302
11996,1150004501
11997,1150004501
11998,1100008100
11999,1100008100
12000,1050002403
12001,1050002403
12002,1040000201
12003,1040000201
12004,1170015400
12005,1170015400
12006,1240055101
12007,1240055101
12008,1040019800
12009,1040019800
12010,1190000101
12011,1190000101
12012,1120013902
12013,1120013902
12014,1130001606
12015,1130001606
12016,1000004202
12017,1000004202
12018,1020000602
12019,1020000602
12020,1190039000
12021,1190039000
12022,1210030701
12023,1210030701
12024,1220005701
12025,1220005701
12026,1210005301
12027,1210005301
12028,1030006303
12029,1030006303
12030,1210002002
12031,1210002002
12032,1220345901
12033,1220345901
12034,1130042200
12035,1130042200
12036,1220341500
12037,1220341500
12038,1180134801
12039,1180134801
12040,1130000902
12041,1130000902
12042,1140066000
12043,1140066000
12044,1110003900
12045,1040017900
12046,1110003900
12047,1210066500
12048,1210066500
12049,1210003000
12050,1210003000
12051,1120013803
12052,1120013803
12053,1160004800
12054,1160004800
12055,1140282401
12056,1140282401
12057,1160003401
12058,1160003401
12059,1030000105
12060,1030000105
12061,1020000301
12062,1020000301
12063,1040020100
12064,1040020100
12065,1220032302
12066,1220032302
12067,1220026400
12068,1070046300
12069,1070046300
12070,1220026400
12071,1210004200
12072,1210004200
12073,1220030702
12074,1220030702
12075,1220341500
12076,1220341500
12077,1000011602
12078,1000011602
12079,1220343000
12080,1220343000
12081,1000020201
12082,1000020201
12083,1000018401
12084,1000018401
12085,1000009603
12086,1000009603
12087,1130052300
12088,1130052300
12089,1010052800
12090,1010052800
12091,1120000901
12092,1120000901
12093,1220033403
12094,1220033403
12095,1080006802
12096,1080006802
12097,1220035501
12098,1220035501
12099,1060027000
12100,1060027000
12101,1180013101
12102,1180013101
12103,1170003801
12104,1170003801
12105,1110004000
12106,1110004000
12107,1020001002
12108,1020001002
12109,1240024701
12110,1240024701
12111,1030002400
12112,1030002400
12113,1000000401
12114,1000000401
12115,1020000501
12116,1020000501
12117,1070055600
12118,1070055600
12119,1130001502
12120,1130001502
12121,1140284501
12122,1140284501
12123,1110010103
12124,1110010103
12125,1110010103
12126,1110010103
12127,1210021606
12128,1210021606
12129,1050010602
12130,1050010602
12131,1120010602
12132,1120010602
12133,1220041100
12134,1220041100
12135,1030008004
12136,1030008004
12137,1150009600
12138,1150009600
12139,1110001001
12140,1110001001
12141,1100001602
12142,1100001602
12143,1130006501
12144,1130006501
12145,1200001602
12146,1200001602
12147,1030000402
12148,1030000402
12149,1240004600
12150,1240004600
12151,1220343000
12152,1220343000
12153,1090008001
12154,1090008001
12155,1070012803
12156,1070012803
12157,1160024900
12158,1160024900
12159,1110087700
12160,1110087700
12161,1040010901
12162,1040010901
12163,1000048200
12164,1210005001
12165,1210005001
12166,1210005001
12167,1210005001
12168,1140022601
12169,1150002303
12170,1150002303
12171,1140060400
12172,1140060400
12173,1240055101
12174,1240055101
12175,1180090102
12176,1180090102
12177,1210004200
12178,1210004200
12179,1240055101
12180,1240055101
12181,1140018100
12182,2070012900
12183,2070012900
12184,1140018100
12185,1180032003
12186,1180032003
12187,1030011902
12188,1030011902
12189,1210004703
12190,1210004703
12191,1210005600
12192,1210005600
12193,1100020300
12194,1100020300
12195,1010019600
12196,1010019600
12197,1190003605
12198,1190003605
12199,1220005701
12200,1220005701
12201,1180133001
12202,1180133001
12203,1220004102
12204,1220004102
12205,1210013404
12206,1100087400
12207,1100087400
12208,1190000101
12209,1190000101
12210,1100016802
12211,1100016802
12212,1020001301
12213,1020001301
12214,1020001002
12215,1020001002
12216,1020001302
12217,1020001302
12218,1040017600
12219,1040017600
12220,1230451001
12221,1230451001
12222,1240225000
12223,1240225000
12224,1070000300
12225,1070000300
12226,1090009003
12227,1090009003
12228,1190003504
12229,1190003504
12230,1120001800
12231,1120001800
12232,1130001013
12233,1130001013
12234,1220033101
12235,1220033101
12236,1220034002
12237,1220034002
12238,1180029701
12239,1180029701
12240,1040000303
12241,1040000303
12242,1010007002
12243,1010007002
12244,1220345901
12245,1220345901
12246,1040003200
12247,1040003200
12248,1210004701
12249,1210004701
12250,1220005402
12251,1220005402
12252,1020032100
12253,1020032100
12254,1210007903
12255,1210007903
12256,1150436700
12257,1150436700
12258,1230002506
12259,1230002506
12260,1110088601
12261,1110088601
12262,1030001200
12263,1030001200
12264,1230035000
12265,1230035000
12266,1030001200
12267,1030001200
12268,1030001100
12269,1030001100
12270,1000044500
12271,1000044500
12272,1150000501
12273,1150000501
12274,1080021000
12275,1080021000
12276,1110000903
12277,1070009302
12278,1070009302
12279,1110000903
12280,1220060302
12281,1220060302
12282,1230001000
12283,1030037400
12284,1030037400
12285,1230001000
12286,1030001800
12287,1030001800
12288,1140284501
12289,1140284501
12290,1220002901
12291,1220002901
12292,1050000302
12293,1050000302
12294,1070021505
12295,1070021505
12296,1050012600
12297,1050012600
12298,1030022500
12299,1030022500
12300,1210062500
12301,1210062500
12302,1230034600
12303,1230034600
12304,1010025800
12305,1010025800
12306,1220055700
12307,1220055700
12308,1210033701
12309,1210033701
12310,1170000400
12311,1170000400
12312,1220002902
12313,1220002902
12314,1110010300
12315,1110010300
12316,1220001802
12317,1220001802
12318,1220343000
12319,1220343000
12320,1060050800
12321,1060050800
12322,1140285101
12323,1140285101
12324,1030008103
12325,1030008103
12326,1070070700
12327,1070070700
12328,1180116600
12329,1180116600
12330,1230449501
12331,1230449501
12332,1210005402
12333,1210005402
12334,1040000101
12335,1040000101
12336,1110004401
12337,1110004401
12338,1150002303
12339,1150002303
12340,1190000200
12341,1190000200
12342,1030013601
12343,1030013601
12344,1130048200
12345,1130048200
12346,1210004802
12347,1210004802
12348,1130055600
12349,1130055600
12350,1180085202
12351,1180085202
12352,1040012100
12353,1040012100
12354,1220043300
12355,1220043300
12356,1110002001
12357,1110002001
12358,1020014202
12359,1020014202
12360,1020011202
12361,1020011202
12362,1130000304
12363,1130000304
12364,1220032704
12365,1220032704
12366,1020014202
12367,1020014202
12368,1120018600
12369,1120018600
12370,1070005502
12371,1070005502
12372,1210071400
12373,1210071400
12374,1160001101
12375,1160001101
12376,1030001800
12377,1030001800
12378,1120004901
12379,1120016100
12380,1120016100
12381,1240055001
12382,1240055001
12383,1180000200
12384,1180000200
12385,1130061100
12386,1130061100
12387,1070042900
12388,1070042900
12389,1040043300
12390,1040043300
12391,1130001803
12392,1130001803
12393,1060028600
12394,1060028600
12395,1150004502
12396,1150004502
12397,1220005601
12398,1220005601
12399,1180114300
12400,1180114300
12401,1180116000
12402,1180116000
12403,1040017500
12404,1040017500
12405,1000004202
12406,1000004202
12407,1220057000
12408,1220057000
12409,1150002402
12410,1150002402
12411,1020002303
12412,1020002303
12413,1210023802
12414,1210023802
12415,1070046300
12416,1070046300
12417,1130003402
12418,1130003402
12419,1210004902
12420,1210004902
12421,1220001703
12422,1220001703
12423,1130092901
12424,1130092901
12425,1030017602
